time_stamps	cumulative_heading_changes	avg_distance_to_closest_person	intimate_space_intrusions	personal_space_intrusions	social_space_intrusions	robot_on_person_collision	person_on_robot_collision	time_not_moving	avg_robot_linear_speed	avg_robot_angular_speed	avg_acceleration	avg_overacceleration	avg_pedestrian_velocity	avg_closest_pedestrian_velocity	social_force_on_agents	social_force_on_robot	social_work	obstacle_force_on_robot	obstacle_force_on_agents	
164.17	1.394050195813179e-05	0.42512250851316447	1	0	0	0	0	1	0.0016203861450776458	6.417405529646203e-05	-0.010019730107160285	-0.012524662633950356	1.2379664599895477	1.4387980699539185	0.00018897118042365685	0.00018897118042365685	0.00037353591523275745	0.0	0.09110326236723836	
164.93	5.409587174654007e-05	0.3839879540210809	1	0	0	0	0	1	0.006305387709289789	2.6073725166497752e-05	0.006164475742384399	0.008111152292611052	1.0655580759048462	1.1207531690597534	0.002048988750279413	0.0020489887502794135	0.0036870609438796505	0.0	0.1142235480821453	
165.82	1.4290213584899902e-05	0.0	1	0	0	0	1	0	0.09099963307380676	3.954072963097133e-05	0.0951620734432775	0.10692367802615449	0.970347422361374	0.3866669237613678	0.056763493613690534	0.056763493613690534	0.11261468489596288	0.0	1.4236785247525472	
166.65	1.9902363419532776e-05	0.0	1	0	0	0	1	0	0.010014468804001808	5.5224001698661596e-05	-0.09757248707205417	-0.1175572133398243	1.0800441086292267	0.5935310125350952	0.28048005647189017	0.2804800564718899	0.5602979058695494	0.0	1.012015034654447	
167.48	1.6439706087112427e-05	0.24479860509076157	1	0	0	0	0	1	0.0029235288966447115	4.7749508667038754e-05	-0.008543301093201321	-0.010293133847230507	1.2015148878097535	1.2337347269058228	0.5247616613289334	0.524761661328933	1.0493749821564176	0.0	0.2841681100172425	
168.24	1.5093013644218445e-05	0.7659288904744708	0	1	0	0	0	1	0.0026424438692629337	-2.8521268177428283e-05	-0.00036984872023918127	-0.00048664305294629116	1.1722450494766234	1.198858618736267	0.014230351222903512	0.014230351222903491	0.027376518843920013	0.0	0.02201989091631086	
168.93	1.4885328710079193e-05	1.140642184857212	0	1	0	0	0	1	0.007157721556723118	2.361398219363764e-05	0.006543880706464035	0.009483885081831936	1.2848695158958434	1.3995953798294067	0.0015576777572606055	0.0015576777572606038	0.0030579334183458533	0.0	0.0034928912829944813	
169.79	1.9516795873641968e-05	1.3234546073118194	0	0	1	0	0	1	0.003242621896788478	-8.256166438513901e-06	-0.004552441465040279	-0.005293536587256138	1.0616652369499207	1.3896514177322388	0.003258252169737492	0.003258252169737492	0.006515291405642305	0.0	0.0010837138732654255	
170.76	2.127140760421753e-05	2.227532252217134	0	0	1	0	0	0	0.09207315742969513	2.595348996692337e-05	0.09157787168340892	0.09441017699320507	1.3125215530395509	0.5989623069763184	0.004932221302355673	0.004932221302355673	0.009864236505295183	0.0	2.9499460013155528e-05	
171.65	1.8393155187368393e-05	1.1677540404114788	0	1	0	0	0	1	0.0036913519725203514	3.0575462005799636e-05	-0.09930539939008402	-0.11157910043829665	1.3722464323043824	1.499160885810852	0.04552838115141903	0.04552838115141903	0.09105521721885715	0.0	0.002224294028959953	
172.5	1.3691838830709457e-05	0.5915279465013585	0	1	0	0	0	1	0.00272113224491477	3.190481834280945e-07	-0.0011414349736536252	-0.0013428646748866178	1.399088478088379	1.493540644645691	0.032064657319256076	0.032064657319256076	0.06371669064826609	0.0	0.05267640231967582	
173.39	4.1175633668899536e-05	1.0786198444781718	0	1	0	0	0	1	0.009765109047293663	0.0001352782128378749	0.007914580676830216	0.00889278727733732	1.3903214931488037	1.5	0.17646270101210615	0.17646270101210604	0.3261272967352583	0.0	0.00430675437367588	
174.3	3.861263394355774e-05	2.033206920811506	0	0	1	0	0	1	0.0041368743404746056	0.00020228285575285554	-0.006184873304196766	-0.006796564070545897	1.4939223766326903	1.5	0.06307778981336484	0.06307778981336487	0.11880822953590284	0.0	5.233782039116044e-05	
175.17	4.73768450319767e-05	1.0341009452557366	0	1	0	0	0	0	0.010495029389858246	3.4767781471600756e-05	0.0073082241946938395	0.00840025769505039	1.3700568556785584	1.5	0.010247090999178327	0.010247090999178327	0.02049408869831983	0.0	0.006746971398471453	
175.97	4.9338676035404205e-05	0.6725811588631998	0	1	0	0	0	1	0.001663715927861631	-4.6685392590006813e-05	-0.011039141827495769	-0.01379892728436971	1.4111883401870728	1.5	0.02019462931013521	0.020194629310135256	0.04038925665474352	0.0	0.03345205881361081	
176.77	2.693384885787964e-05	1.1879775193980917	0	1	0	0	0	1	0.009914988651871681	4.399123281473294e-05	0.010314090905012563	0.012892613631265704	1.4384050130844117	1.5	0.05306343686597282	0.05306343686597271	0.1061265240313285	0.0	0.004429592014530748	
177.49	2.9194634407758713e-05	1.76274383144388	0	0	1	0	0	1	0.005622972268611193	4.264275776222348e-05	-0.005961133865639567	-0.008279352591166066	1.480741262435913	1.4521220922470093	0.13117140333055344	0.13117140333055344	0.2623323480307945	0.0	0.00015223024027015696	
177.53	7.511116564273834e-07	1.7999121538269733	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.01878364710137248	0.469591177534312	1.4808971881866455	1.4541012048721313	0.13833622068370877	0.13833622068370877	0.27666156918014584	0.0	0.00012633083396789145	
177.53	0.0	1.7999121538269733	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.0	0.0	1.4808971881866455	1.4541012048721313	0.13833622068370877	0.13833622068370877	0.27666156918014584	0.0	0.00012633083396789145	
177.53	0.0	1.7999121538269733	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.0	0.0	1.4808971881866455	1.4541012048721313	0.13833622068370877	0.13833622068370877	0.27666156918014584	0.0	0.00012633083396789145	
177.53	0.0	1.7999121538269733	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.0	0.0	1.4808971881866455	1.4541012048721313	0.13833622068370877	0.13833622068370877	0.27666156918014584	0.0	0.00012633083396789145	
